FREQ	ID	CORRECTED_ID	NAME_AS_IN_TEXT	REGULAR_EXPRESSION
000000001	@PID000001640	@PIDXXXXXXXXX	 الفقيه عيسى بن موسى الزيلعي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+عيسى[ ~\n]+بن[ ~\n]+موسى[ ~\n]+الزيلعي
000000001	@PID000001639	@PIDXXXXXXXXX	 الأمير بهاء الدين بهادر الأشرفي أمير جاندار السلطان	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+بهاء[ ~\n]+الدين[ ~\n]+بهادر[ ~\n]+الأشرفي[ ~\n]+أمير[ ~\n]+جاندار[ ~\n]+السلطان
000000001	@PID000001638	@PIDXXXXXXXXX	 القاضي شرف الدين حسين بن علي الفارقي الوزير الأشرفي	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+شرف[ ~\n]+الدين[ ~\n]+حسين[ ~\n]+بن[ ~\n]+علي[ ~\n]+الفارقي[ ~\n]+الوزير[ ~\n]+الأشرفي
000000001	@PID000001637	@PIDXXXXXXXXX	 القاضي سراج الدين عبد اللطيف بن محمد بن سالم	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+سراج[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+اللطيف[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+سالم
000000001	@PID000001636	@PIDXXXXXXXXX	 الفقيه رضي الدين أبو بكر بن الحداد	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+رضي[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+الحداد
000000001	@PID000001635	@PIDXXXXXXXXX	 القيه تقي الدين عمر بن عبد الرحمن الدملوي	@P\d\d \w*[ ~\n]+القيه[ ~\n]+تقي[ ~\n]+الدين[ ~\n]+عمر[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+الدملوي
000000001	@PID000001634	@PIDXXXXXXXXX	 الحصان المسمى صعودا	@P\d\d \w*[ ~\n]+الحصان[ ~\n]+المسمى[ ~\n]+صعودا
000000001	@PID000001633	@PIDXXXXXXXXX	 القاضي صفي الدين أحمد بن محمد بن عمر بن أبي بكر العراف	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+صفي[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+العراف
000000001	@PID000001632	@PIDXXXXXXXXX	 الأمير شجاع الدين عمر بن سليمان الابي	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+شجاع[ ~\n]+الدين[ ~\n]+عمر[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+الابي
000000001	@PID000001631	@PIDXXXXXXXXX	 الأمير هيصم الدين إبراهيم ابن الأمير أسد الدين محمد ابن الملك الواثق بن يوسف بن عمر بن علي بن رسول	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+هيصم[ ~\n]+الدين[ ~\n]+إبراهيم[ ~\n]+ابن[ ~\n]+الأمير[ ~\n]+أسد[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+ابن[ ~\n]+الملك[ ~\n]+الواثق[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+رسول
000000001	@PID000001630	@PIDXXXXXXXXX	 الفقيه شرف الدين أبو القاسم بن الحضرمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+شرف[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+القاسم[ ~\n]+بن[ ~\n]+الحضرمي.
000000001	@PID000001629	@PIDXXXXXXXXX	 الفقيه الإمام العلامة موفق الدين علي بن عبد الله الشاوري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+موفق[ ~\n]+الدين[ ~\n]+علي[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الشاوري
000000001	@PID000001628	@PIDXXXXXXXXX	 القاضي جمال الدين محمد ابن علي الجنيد.	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+ابن[ ~\n]+علي[ ~\n]+الجنيد.
000000001	@PID000001627	@PIDXXXXXXXXX	 الفقيه الإمام وجيه الدين عبد الرحمن بن عبد الله بن أحمد بن أبي الخير الشماخي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+وجيه[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+الخير[ ~\n]+الشماخي.
000000001	@PID000001626	@PIDXXXXXXXXX	 الشيخ معروف ابن الشيخ الجليل إسماعيل بن إبراهيم الجبرتي	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+معروف[ ~\n]+ابن[ ~\n]+الشيخ[ ~\n]+الجليل[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+الجبرتي
000000001	@PID000001625	@PIDXXXXXXXXX	 الفقيه شهاب الدين أحمد بن الفقيه وجيه الدين عبد الرحمن بن عبد الله بن أحمد بن الخير بن منصور الشماخي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+وجيه[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الخير[ ~\n]+بن[ ~\n]+منصور[ ~\n]+الشماخي.
000000001	@PID000001624	@PIDXXXXXXXXX	 مولانا الملك الفائز ابن مولانا السلطان الملك الأشرف	@P\d\d \w*[ ~\n]+مولانا[ ~\n]+الملك[ ~\n]+الفائز[ ~\n]+ابن[ ~\n]+مولانا[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+الأشرف
000000001	@PID000001623	@PIDXXXXXXXXX	 الأمير عز الدين هبة بن أبي بكر الفخر بن يوسف بن منصور.	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+عز[ ~\n]+الدين[ ~\n]+هبة[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+الفخر[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+منصور.
000000001	@PID000001622	@PIDXXXXXXXXX	 الجهة الكريمة جهة الطواشي الأجل جمال الدين معتب بن عبد الله الأشرفي	@P\d\d \w*[ ~\n]+الجهة[ ~\n]+الكريمة[ ~\n]+جهة[ ~\n]+الطواشي[ ~\n]+الأجل[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+معتب[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الأشرفي
000000001	@PID000001621	@PIDXXXXXXXXX	 إسحق بن محمد بن إسحق	@P\d\d \w*[ ~\n]+إسحق[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إسحق
000000001	@PID000001620	@PIDXXXXXXXXX	 الأمير شهاب الدين مثقال.	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+مثقال.
000000001	@PID000001619	@PIDXXXXXXXXX	 الفقيه الماجد رضي الدين أبو بكر بن عبد الغفار ابن الفقيه أحمد بن أبي المخير الشماخي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الماجد[ ~\n]+رضي[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الغفار[ ~\n]+ابن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+المخير[ ~\n]+الشماخي.
000000001	@PID000001618	@PIDXXXXXXXXX	 القاضي زكي الدين أبو بكر ابن يحيى بن أبي بكر بن أحمد بن موسى بن عجيل	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+زكي[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+ابن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+عجيل
000000001	@PID000001617	@PIDXXXXXXXXX	 أبو بكر السلاسلي	@P\d\d \w*[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+السلاسلي
000000001	@PID000001616	@PIDXXXXXXXXX	 الفقيه محمد بن شافع.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+محمد[ ~\n]+بن[ ~\n]+شافع.
000000001	@PID000001615	@PIDXXXXXXXXX	 القاضي وجيه الدين عبد الرحمن ابن محمد النظاري	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+وجيه[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+ابن[ ~\n]+محمد[ ~\n]+النظاري
000000001	@PID000001614	@PIDXXXXXXXXX	 الشيخ أبو بكر القرافي	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+القرافي
000000001	@PID000001613	@PIDXXXXXXXXX	##$000300067$# $ وفي يوم الرابع من جمادى الآخرة توفي	@P\d\d \w*##$000300067$#[ ~\n]+$[ ~\n]+وفي[ ~\n]+يوم[ ~\n]+الرابع[ ~\n]+من[ ~\n]+جمادى[ ~\n]+الآخرة[ ~\n]+توفي
000000001	@PID000001612	@PIDXXXXXXXXX	 الطواشي كمال الدين فاتن والى ثعبات	@P\d\d \w*[ ~\n]+الطواشي[ ~\n]+كمال[ ~\n]+الدين[ ~\n]+فاتن[ ~\n]+والى[ ~\n]+ثعبات
000000001	@PID000001611	@PIDXXXXXXXXX	 الطواشي الدين ظريف الأشرفي زمام الباب السعيد	@P\d\d \w*[ ~\n]+الطواشي[ ~\n]+الدين[ ~\n]+ظريف[ ~\n]+الأشرفي[ ~\n]+زمام[ ~\n]+الباب[ ~\n]+السعيد
000000001	@PID000001610	@PIDXXXXXXXXX	 القاضي برهان الدين إبراهيم بن أحمد التهامي	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+برهان[ ~\n]+الدين[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+التهامي
000000001	@PID000001609	@PIDXXXXXXXXX	 الفقيه الفاضل شهاب الدين أحمد بن بدير Milestone300	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+بدير[ ~\n]+Milestone300
000000001	@PID000001608	@PIDXXXXXXXXX	 الأمير شمس الدين علي بن أحمد الواشي	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+شمس[ ~\n]+الدين[ ~\n]+علي[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الواشي
000000001	@PID000001607	@PIDXXXXXXXXX	 القاضي صدر الدين عبد الحق بن الفقيه موفق الدين علي بن عباس المقري	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+صدر[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الحق[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+موفق[ ~\n]+الدين[ ~\n]+علي[ ~\n]+بن[ ~\n]+عباس[ ~\n]+المقري
000000001	@PID000001606	@PIDXXXXXXXXX	 الشريف صاحب بكر.	@P\d\d \w*[ ~\n]+الشريف[ ~\n]+صاحب[ ~\n]+بكر.
000000001	@PID000001605	@PIDXXXXXXXXX	 الفقيه العالم أبو العباس أحمد بن موسى بن علي الجلاد النخلي الفرضي الحنفي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+العالم[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+علي[ ~\n]+الجلاد[ ~\n]+النخلي[ ~\n]+الفرضي[ ~\n]+الحنفي
000000001	@PID000001604	@PIDXXXXXXXXX	 الأمير الكبير الأجل بدر الدين محمد بن علي بن إياس	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+الأجل[ ~\n]+بدر[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+إياس
000000001	@PID000001603	@PIDXXXXXXXXX	 الفقيه الإمام العلامة جمال الدين محمد بن عبد الله الريمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الريمي.
000000001	@PID000001602	@PIDXXXXXXXXX	 الطواشي جمال الدين ثابت الخازندار الأشرفي.	@P\d\d \w*[ ~\n]+الطواشي[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+ثابت[ ~\n]+الخازندار[ ~\n]+الأشرفي.
000000001	@PID000001601	@PIDXXXXXXXXX	 الأمير الكبير فخر الدين أبو بكر بهادر الشمسي الأشرفي	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+فخر[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بهادر[ ~\n]+الشمسي[ ~\n]+الأشرفي
000000001	@PID000001600	@PIDXXXXXXXXX	 الشيخ جمال الدين محمد بن الشيخ الصالح طلحة بن عيسى الهتار	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+طلحة[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+الهتار
000000001	@PID000001599	@PIDXXXXXXXXX	 وإنما سمي الصامت لأنه كان لا يكلم أحدا ولا يتكلم إلا بالدعاء	@P\d\d \w*[ ~\n]+وإنما[ ~\n]+سمي[ ~\n]+الصامت[ ~\n]+لأنه[ ~\n]+كان[ ~\n]+لا[ ~\n]+يكلم[ ~\n]+أحدا[ ~\n]+ولا[ ~\n]+يتكلم[ ~\n]+إلا[ ~\n]+بالدعاء
000000001	@PID000001598	@PIDXXXXXXXXX	 الفقيه الصالح المشهور محمد الصامت.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+المشهور[ ~\n]+محمد[ ~\n]+الصامت.
000000001	@PID000001597	@PIDXXXXXXXXX	 القاضي الأجل الوزير وجيه الدين عبد الرحمن بن علي بن عباس المقري.	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+الأجل[ ~\n]+الوزير[ ~\n]+وجيه[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عباس[ ~\n]+المقري.
000000001	@PID000001596	@PIDXXXXXXXXX	 الفقيه الشيخ الصالح أبو بكر بن محمد بن سلامة الساكن في موزع وكانت موطنه.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+سلامة[ ~\n]+الساكن[ ~\n]+في[ ~\n]+موزع[ ~\n]+وكانت[ ~\n]+موطنه.
000000001	@PID000001595	@PIDXXXXXXXXX	 الفقيه الصالح عفيف الدين إبراهيم الجبلي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+عفيف[ ~\n]+الدين[ ~\n]+إبراهيم[ ~\n]+الجبلي.
000000001	@PID000001594	@PIDXXXXXXXXX	 الفقيه شهاب الدين أحمد بن محمد المتيني	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+محمد[ ~\n]+المتيني
000000001	@PID000001593	@PIDXXXXXXXXX	 الفقيه الصالح المشهور جمال الدين محمد بن عيسى الزيلعي العقيلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+المشهور[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+الزيلعي[ ~\n]+العقيلي
000000001	@PID000001592	@PIDXXXXXXXXX	 الفقيه الصالح عفيف الدين عبد الله بن الفقيه الصالح حسن ابن إبراهيم بن أبي السرور.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+عفيف[ ~\n]+الدين[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+حسن[ ~\n]+ابن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+أبي[ ~\n]+السرور.
000000001	@PID000001591	@PIDXXXXXXXXX	 الأمير الكبير الأجل الخطير الشريف المعظم سلطان الأشراف داود بن محمد بن إدريس بن عبد الله بن يحيى بن الحسن بن حمزة بن سليمان ابن حمزة	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+الأجل[ ~\n]+الخطير[ ~\n]+الشريف[ ~\n]+المعظم[ ~\n]+سلطان[ ~\n]+الأشراف[ ~\n]+داود[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إدريس[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+حمزة[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+ابن[ ~\n]+حمزة
000000001	@PID000001590	@PIDXXXXXXXXX	 الأمير الكبير الشريف الأجل الخطير الحسن بن إدريس الحمزي.	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+الشريف[ ~\n]+الأجل[ ~\n]+الخطير[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+إدريس[ ~\n]+الحمزي.
000000001	@PID000001589	@PIDXXXXXXXXX	 القاضي رشيد الدين عمر بن أحمد الشتيري.	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+رشيد[ ~\n]+الدين[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الشتيري.
000000001	@PID000001588	@PIDXXXXXXXXX	 الشيخ الصالح حسان بن الشيخ الصالح بكر بن محمد بن حسن ابن مرزوق الصوفي.	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+حسان[ ~\n]+بن[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+حسن[ ~\n]+ابن[ ~\n]+مرزوق[ ~\n]+الصوفي.
000000001	@PID000001587	@PIDXXXXXXXXX	 الفقيه البارع تقي الدين عمر بن سعيد التعزي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+تقي[ ~\n]+الدين[ ~\n]+عمر[ ~\n]+بن[ ~\n]+سعيد[ ~\n]+التعزي
000000001	@PID000001586	@PIDXXXXXXXXX	 الفقيه جمال الدين محمد بن علي بن ثمامة.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+ثمامة.
000000001	@PID000001585	@PIDXXXXXXXXX	 الملك المسعود عبد الله بن السلطان الملك المجاهد	@P\d\d \w*[ ~\n]+الملك[ ~\n]+المسعود[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+المجاهد
000000001	@PID000001584	@PIDXXXXXXXXX	 الأمير الكبير الشريف الحسيب النسيب شهاب الدين أبو سليمان أحمد بن عجلان بن رميثة بن أبي نمى	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+الشريف[ ~\n]+الحسيب[ ~\n]+النسيب[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+سليمان[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عجلان[ ~\n]+بن[ ~\n]+رميثة[ ~\n]+بن[ ~\n]+أبي[ ~\n]+نمى
000000001	@PID000001583	@PIDXXXXXXXXX	 الفقيه الصلح شهاب الدين أحمد بن الفقيه الصالح رضى الدين أبي بكر بن عبد الله بن محمد بن علي بن إسماعيل الحضرمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصلح[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+رضى[ ~\n]+الدين[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+إسماعيل[ ~\n]+الحضرمي.
000000001	@PID000001582	@PIDXXXXXXXXX	 الفقيه الصالح جمال الدين محمد بن يوسف بن إبراهيم بن عجيل	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+عجيل
000000001	@PID000001581	@PIDXXXXXXXXX	 الطواشي أمين الدين أهيف المجاهدي	@P\d\d \w*[ ~\n]+الطواشي[ ~\n]+أمين[ ~\n]+الدين[ ~\n]+أهيف[ ~\n]+المجاهدي
000000001	@PID000001580	@PIDXXXXXXXXX	 القاضي الأجل شمس الدين محمد بن أحمد بن صقر الدمشقي الغساني	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+الأجل[ ~\n]+شمس[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+صقر[ ~\n]+الدمشقي[ ~\n]+الغساني
000000001	@PID000001579	@PIDXXXXXXXXX	 القاضي شهاب الدين أحمد بن عبد الله التهامي	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+التهامي
000000001	@PID000001578	@PIDXXXXXXXXX	 القاضي حمال الدين محمد بن إبراهيم الجلاد.	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+حمال[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+الجلاد.
000000001	@PID000001577	@PIDXXXXXXXXX	 الآدر الكريمة جهة @P06 الطواشي جمال الدين طعن الأفضلي الأشرفي	@P\d\d \w*[ ~\n]+الآدر[ ~\n]+الكريمة[ ~\n]+جهة[ ~\n]+@P06[ ~\n]+الطواشي[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+طعن[ ~\n]+الأفضلي[ ~\n]+الأشرفي
000000001	@PID000001576	@PIDXXXXXXXXX	 الفقيه شهاب الدين أحمد بن علي بن إبراهيم بن صالح الحضرمي المقري.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+شهاب[ ~\n]+الدين[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+صالح[ ~\n]+الحضرمي[ ~\n]+المقري.
000000001	@PID000001575	@PIDXXXXXXXXX	 القاضي تقي الدين عمر بن أبي القاسم بن معيبد	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+تقي[ ~\n]+الدين[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أبي[ ~\n]+القاسم[ ~\n]+بن[ ~\n]+معيبد
000000001	@PID000001574	@PIDXXXXXXXXX	 الشيخ الصالح تقي الدين طلحة بن عيسى بن إبراهيم ابن أبي بكر بن عيسى الهيار.	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+تقي[ ~\n]+الدين[ ~\n]+طلحة[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+ابن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+الهيار.
000000001	@PID000001573	@PIDXXXXXXXXX	 الأمير نور الدين محمد بن ميكائيل	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+نور[ ~\n]+الدين[ ~\n]+محمد[ ~\n]+بن[ ~\n]+ميكائيل
000000001	@PID000001572	@PIDXXXXXXXXX	 الشيخ الأجل فخر الدين أبو بكر بن إبراهيم اليونسي PageV02P142 بالياء المثناة من تحت.	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الأجل[ ~\n]+فخر[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+اليونسي[ ~\n]+PageV02P142[ ~\n]+بالياء[ ~\n]+المثناة[ ~\n]+من[ ~\n]+تحت.
000000001	@PID000001571	@PIDXXXXXXXXX	 السلطان الملك الأفضل	@P\d\d \w*[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+الأفضل
000000001	@PID000001570	@PIDXXXXXXXXX	 الشيخ أبو بكر بن معوضة السيري	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+معوضة[ ~\n]+السيري
000000001	@PID000001569	@PIDXXXXXXXXX	 الأمير الكبير سيد الأمراء فخر الدين زياد بن أحمد الكاملي	@P\d\d \w*[ ~\n]+الأمير[ ~\n]+الكبير[ ~\n]+سيد[ ~\n]+الأمراء[ ~\n]+فخر[ ~\n]+الدين[ ~\n]+زياد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الكاملي
000000001	@PID000001568	@PIDXXXXXXXXX	 الفقيه الصالح المشهور أبو بكر بن محمد بن يعقوب السودي بفتح السين المعروف بابن ابي حربة.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+المشهور[ ~\n]+أبو[ ~\n]+بكر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يعقوب[ ~\n]+السودي[ ~\n]+بفتح[ ~\n]+السين[ ~\n]+المعروف[ ~\n]+بابن[ ~\n]+ابي[ ~\n]+حربة.
000000001	@PID000001567	@PIDXXXXXXXXX	 الفقيه الفاضل المتقن المحقق جمال الدين أبو زيد محمد بن عبد الرحمن بن أبى السراج بن عثمان الأشعري السدوسي الحنفي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+المتقن[ ~\n]+المحقق[ ~\n]+جمال[ ~\n]+الدين[ ~\n]+أبو[ ~\n]+زيد[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+أبى[ ~\n]+السراج[ ~\n]+بن[ ~\n]+عثمان[ ~\n]+الأشعري[ ~\n]+السدوسي[ ~\n]+الحنفي.
000000001	@PID000001566	@PIDXXXXXXXXX	 الفقيه الإمام البارع برهان الدين إبراهيم بن عيسى بن مطير	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+البارع[ ~\n]+برهان[ ~\n]+الدين[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+عيسى[ ~\n]+بن[ ~\n]+مطير
